"seed_ID","study_ID","year","long_cite","Study_type_.OR.R.","FYI...inclusion.notes","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","lang_used","infant_type","mean_age","stimulus_type_.M.A.","coding_type_.A.L.H.R.","p_ex","p_inc","p_t","p_ratio","data_approximated_.Y.N.","notes","ES_measure","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SE_1","SD_2","SE_2","t","binomial_two.tailed_test","F","reported_d","excel_calculated_d","diff_means"
"GrSoc","5 - GrSoc",2011,"Hamlin, J. K., & Wynn, K. (2011). Young infants prefer prosocial to antisocial others. Cognitive Development, 26(1), 30–39. http://doi.org/10.1016/j.cogdev.2010.09.001 ","R","xp 1 ; xp 2 ","Y",NA,"1","only experimental condition ; 5 mo","","behavior","habituation","FC","target_selection","within_two","","","typical",156.2,"M","H",4,36,40,0.9,"N","","binom","grab helper","grab hinderer",18,NA,NA,NA,13,5,NA,NA,NA,NA,NA,0.049,NA,NA,NA,8
"GrSoc","5 - GrSoc",2011,"Hamlin, J. K., & Wynn, K. (2011). Young infants prefer prosocial to antisocial others. Cognitive Development, 26(1), 30–39. http://doi.org/10.1016/j.cogdev.2010.09.001 ","R","","Y",NA,"","experimental condition ; 9 mo","","behavior","habituation","FC","target_selection","within_two","","","typical",270.52,"M","H",3,32,35,0.9142857143,"N","","binom","grab helper","grab hinderer",16,NA,NA,NA,12,4,NA,NA,NA,NA,NA,0.049,NA,NA,NA,8
"GrSoc","5 - GrSoc",2011,"Hamlin, J. K., & Wynn, K. (2011). Young infants prefer prosocial to antisocial others. Cognitive Development, 26(1), 30–39. http://doi.org/10.1016/j.cogdev.2010.09.001 ","R","","Y",NA,"2","experimental condition ; 3 mo","","behavior","habituation","FC","target_selection","within_two","","","typical",110.32,"M","H",0,12,12,1,"N","","binom","grab helper","grab hinderer",12,NA,NA,NA,11,1,NA,NA,NA,NA,NA,0.009,NA,NA,NA,10
"GrSoc","5 - GrSoc",2011,"Hamlin, J. K., & Wynn, K. (2011). Young infants prefer prosocial to antisocial others. Cognitive Development, 26(1), 30–39. http://doi.org/10.1016/j.cogdev.2010.09.001 ","R","","Y",NA,"","experimental condition ; 5 mo","","behavior","habituation","FC","target_selection","within_two","","","typical",148.76,"M","H",1,24,25,0.96,"N","","binom","grab helper","grab hinderer",12,NA,NA,NA,10,2,NA,NA,NA,NA,NA,0.049,NA,NA,NA,8
"GrSoc","8 - GrSoc",2012,"Scarf, D., Imuta, K., Colombo, M., & Hayne, H. (2012). Social Evaluation or Simple Association? Simple Associations May Explain Moral Reasoning in Infants. Plos One, 7(8), e42698. http://doi.org/10.1371/journal.pone.0042698","R","xp 1 ; xp 2","Y",NA,"1","","","behavior","habituation","FC","target_selection","within_two","","","typical",294.6592,"M","L",3,8,11,0.7272727273,"N","","binom","grab helper","grab neutral",8,NA,NA,NA,7,1,NA,NA,NA,NA,NA,0.031,NA,NA,NA,6
"GrSoc","8 - GrSoc",2012,"Scarf, D., Imuta, K., Colombo, M., & Hayne, H. (2012). Social Evaluation or Simple Association? Simple Associations May Explain Moral Reasoning in Infants. Plos One, 7(8), e42698. http://doi.org/10.1371/journal.pone.0042698","R","","Y",NA,"2","collapse three conditions (justified by sentence on ""universally pick helper"")","","behavior","habituation","FC","target_selection","within_two","","","typical",300.0369333,"M","L",5,48,53,0.9056603774,"N","","binom","grab helper","grab hinderer",48,NA,NA,NA,24,24,NA,NA,NA,NA,NA,0.115,NA,NA,NA,0
"GrSoc","9 - GrSoc",2012,"Gabalda, B. (2012). Development of the sense of ownership: Social and moral evaluations. PhD Thesis.","R","xp p 199 and 211","Y",NA,"study 8","18 mo","","behavior","habituation","FC","target_selection","within_two","","","typical",538.48,"A","L",5,16,21,0.7619047619,"N","","binom","grab reciprocator","grab keeper (thief)",16,NA,NA,NA,8,8,NA,NA,NA,NA,NA,0.2,NA,NA,NA,0
"GrSoc","9 - GrSoc",2012,"Gabalda, B. (2012). Development of the sense of ownership: Social and moral evaluations. PhD Thesis.","R","","Y",NA,"","24 mo","","behavior","habituation","FC","target_selection","within_two","","","typical",742.56,"A","L",5,21,26,0.8076923077,"N","","binom","grab reciprocator","grab keeper (thief)",21,NA,NA,NA,15,6,NA,NA,NA,NA,NA,0.078,NA,NA,NA,9
"GrSoc","9 - GrSoc",2012,"Gabalda, B. (2012). Development of the sense of ownership: Social and moral evaluations. PhD Thesis.","R","","Y",NA,"study 9","","","behavior","habituation","FC","target_selection","within_two","","","typical",155.2,"A","L",11,17,28,0.6071428571,"N","","binom","grab reciprocator","grab keeper (thief)",17,NA,NA,NA,11,6,NA,NA,NA,NA,NA,0.33,NA,NA,NA,5
"GrSoc","4 - GrSoc",2013,"Hamlin, J. K., Mahajan, N., Liberman, Z., & Wynn, K. (2013). Not Like Me = Bad: Infants Prefer Those Who Harm Dissimilar Others. Psychological Science, 24(4), 589–594. http://doi.org/10.1177/0956797612457785 ","R","xp 1 ; xp 2 (but note those experiments add controls on similarity of actor with infant)","Y",NA,"1","9 mo ; only similar condition (ie : only condition where ""victim"" is the most positive"")","","behavior","habituation","FC","target_selection","within_two","","","typical",272.52,"M","H",2,32,34,0.9411764706,"N","","binom","grab helper","grab hinderer",16,NA,NA,NA,12,4,NA,NA,NA,NA,NA,0.08,NA,NA,NA,8
"GrSoc","4 - GrSoc",2013,"Hamlin, J. K., Mahajan, N., Liberman, Z., & Wynn, K. (2013). Not Like Me = Bad: Infants Prefer Those Who Harm Dissimilar Others. Psychological Science, 24(4), 589–594. http://doi.org/10.1177/0956797612457785 ","R","","Y",NA,"1","14 mo ; only similar condition","","behavior","habituation","FC","target_selection","within_two","","","typical",442.16,"M","H",4,16,20,0.8,"N","","binom","grab helper","grab hinderer",8,NA,NA,NA,8,0,NA,NA,NA,NA,NA,0.008,NA,NA,NA,8
"GrSoc","4 - GrSoc",2013,"Hamlin, J. K., Mahajan, N., Liberman, Z., & Wynn, K. (2013). Not Like Me = Bad: Infants Prefer Those Who Harm Dissimilar Others. Psychological Science, 24(4), 589–594. http://doi.org/10.1177/0956797612457785 ","R","","Y",NA,"2","9 mo ; helpful vs neutral ; similar condition","","behavior","habituation","FC","target_selection","within_two","","","typical",274.96,"M","H",9,64,73,0.8767123288,"N","","binom","grab helper","grab neutral",16,NA,NA,NA,75,25,NA,NA,NA,NA,NA,0.08,NA,NA,NA,50
"GrSoc","4 - GrSoc",2013,"Hamlin, J. K., Mahajan, N., Liberman, Z., & Wynn, K. (2013). Not Like Me = Bad: Infants Prefer Those Who Harm Dissimilar Others. Psychological Science, 24(4), 589–594. http://doi.org/10.1177/0956797612457785 ","R","","Y",NA,"2","9 mo ; neutral vs hinderer ; similar condition","","behavior","habituation","FC","target_selection","within_two","","","typical",274.96,"M","H",9,64,73,0.8767123288,"Y","","binom","grab neutral","grab hinderer",16,NA,NA,NA,56,44,NA,NA,NA,NA,NA,0.8,NA,NA,NA,12
"GrSoc","4 - GrSoc",2013,"Hamlin, J. K., Mahajan, N., Liberman, Z., & Wynn, K. (2013). Not Like Me = Bad: Infants Prefer Those Who Harm Dissimilar Others. Psychological Science, 24(4), 589–594. http://doi.org/10.1177/0956797612457785 ","R","","Y",NA,"2","14 mo ; helpful vs neutral ; similar condition","","behavior","habituation","FC","target_selection","within_two","","","typical",441.16,"M","H",28,64,92,0.6956521739,"N","","binom","grab helper","grab neutral",16,NA,NA,NA,75,25,NA,NA,NA,NA,NA,0.08,NA,NA,NA,50
"GrSoc","4 - GrSoc",2013,"Hamlin, J. K., Mahajan, N., Liberman, Z., & Wynn, K. (2013). Not Like Me = Bad: Infants Prefer Those Who Harm Dissimilar Others. Psychological Science, 24(4), 589–594. http://doi.org/10.1177/0956797612457785 ","R","","Y",NA,"2","14 mo ; neutral vs hinderer ; similar condition","","behavior","habituation","FC","target_selection","within_two","","","typical",441.16,"M","H",28,64,92,0.6956521739,"N","","binom","grab neutral","grab hinderer",16,NA,NA,NA,69,31,NA,NA,NA,NA,NA,0.21,NA,NA,NA,38
"GrSoc","6 - GrSoc",2013,"Kanakogi, Y., Okumura, Y., Inoue, Y., Kitazaki, M., & Itakura, S. (2013). Rudimentary Sympathy in Preverbal Infants: Preference for Others in Distress. Plos One, 8(6), e65292. http://doi.org/10.1371/journal.pone.0065292","R","xp 1 ; xp 2 (note here it is a victim / aggressor / neutral case)","Y",NA,"1","only keep interaction condition","","behavior","habituation","FC","target_selection","within_two","","","typical",301,"A","R",8,40,48,0.8333333333,"N","","binom","grab victim","grab aggressor",20,NA,NA,NA,16,4,NA,NA,NA,NA,NA,0.12,NA,NA,NA,12
"GrSoc","6 - GrSoc",2013,"Kanakogi, Y., Okumura, Y., Inoue, Y., Kitazaki, M., & Itakura, S. (2013). Rudimentary Sympathy in Preverbal Infants: Preference for Others in Distress. Plos One, 8(6), e65292. http://doi.org/10.1371/journal.pone.0065292","R","","Y",NA,"2","only keep interaction condition ; victim vs neutral","","behavior","habituation","FC","target_selection","within_two","","","typical",297,"A","R",7,24,31,0.7741935484,"N","","binom","grab victim","grab neutral",12,NA,NA,NA,10,2,NA,NA,NA,NA,NA,0.039,NA,NA,NA,8
"GrSoc","6 - GrSoc",2013,"Kanakogi, Y., Okumura, Y., Inoue, Y., Kitazaki, M., & Itakura, S. (2013). Rudimentary Sympathy in Preverbal Infants: Preference for Others in Distress. Plos One, 8(6), e65292. http://doi.org/10.1371/journal.pone.0065292","R","","Y",NA,"2","only keep interaction condition ; neutral vs agressor","","behavior","habituation","FC","target_selection","within_two","","","typical",297,"A","R",7,24,31,0.7741935484,"N","","binom","grab neutral","grab aggressor",12,NA,NA,NA,10,2,NA,NA,NA,NA,NA,0.039,NA,NA,NA,8
"GrSoc","2 - GrSoc",2014,"Hamlin, J. K. (2014). Context-dependent social evaluation in 4.5-month-old human infants: the role of domain-general versus domain-specific processes in the development of social evaluation. Frontiers in Psychology, 5, 6141. http://doi.org/10.3389/fpsyg.2014.00614","R","xp 1 ; xp 2 (but note it is a victim / beneficiary case)","Y",NA,"1","only prosocial condition (ie : only condition where ""victim"" is the most positive)","","behavior","habituation","FC","target_selection","within_two","","","typical",140.76,"M","H",22,55,77,0.7142857143,"N","","binom","grab giver","grab taker",28,NA,NA,NA,25,3,NA,NA,NA,NA,NA,1.2e-05,NA,NA,NA,22
"GrSoc","2 - GrSoc",2014,"Hamlin, J. K. (2014). Context-dependent social evaluation in 4.5-month-old human infants: the role of domain-general versus domain-specific processes in the development of social evaluation. Frontiers in Psychology, 5, 6141. http://doi.org/10.3389/fpsyg.2014.00614","R","","Y",NA,"2","","","behavior","habituation","FC","target_selection","within_two","","","typical",140.76,"M","H",25,27,52,0.5192307692,"N","","binom","grab giver","grab taker",27,NA,NA,NA,18,27,NA,NA,NA,NA,NA,0.035,NA,NA,NA,-9
"GrSoc","3 - GrSoc",2015,"Hamlin, J. K. (2015). The case for social evaluation in preverbal infants: gazing toward one’s goal drives infants’ preferences for Helpers over Hinderers in the hill paradigm. Frontiers in Psychology, 5, 1563. http://doi.org/10.3389/fpsyg.2014.01563","R","xp 1 ; xp 2 (but note 2 adds constraints to control for perceptual cues)","Y",NA,"1","Hamlin condition","","behavior","habituation","FC","target_selection","within_two","","","typical",281.96,"A","H",11,24,35,0.6857142857,"N","","binom","grab helper","grab hinderer",24,NA,NA,NA,20,4,NA,NA,NA,NA,NA,0.002,NA,NA,NA,16
"GrSoc","3 - GrSoc",2015,"Hamlin, J. K. (2015). The case for social evaluation in preverbal infants: gazing toward one’s goal drives infants’ preferences for Helpers over Hinderers in the hill paradigm. Frontiers in Psychology, 5, 1563. http://doi.org/10.3389/fpsyg.2014.01563","R","","Y",NA,"1","Scarf condition","","behavior","habituation","FC","target_selection","within_two","","","typical",274.96,"A","H",19,24,43,0.5581395349,"N","","binom","grab helper","grab hinderer",24,NA,NA,NA,9,15,NA,NA,NA,NA,NA,0.31,NA,NA,NA,-6
"GrSoc","7 - GrSoc",2015,"Salvadori, E., Blazsekova, T., Volein, A., Karap, Z., Tatone, D., Mascaro, O., & Csibra, G. (2015). Probing the Strength of Infants’ Preference for Helpers over Hinderers: Two Replication Attempts of Hamlin and Wynn (2011). Plos One, 10(11), e0140570. http://doi.org/10.1371/journal.pone.0140570","R","xp 1 ; xp 2","Y",NA,"1","","","behavior","habituation","FC","target_selection","within_two","","","typical",272.52,"M","R",23,24,47,0.5106382979,"N","","binom","grab helper","grab hinderer",24,NA,NA,NA,15,9,NA,NA,NA,NA,NA,0.307,NA,NA,NA,6
"GrSoc","7 - GrSoc",2015,"Salvadori, E., Blazsekova, T., Volein, A., Karap, Z., Tatone, D., Mascaro, O., & Csibra, G. (2015). Probing the Strength of Infants’ Preference for Helpers over Hinderers: Two Replication Attempts of Hamlin and Wynn (2011). Plos One, 10(11), e0140570. http://doi.org/10.1371/journal.pone.0140570","R","","Y",NA,"2","","","behavior","habituation","FC","target_selection","within_two","","","typical",273.96,"M","R",15,24,39,0.6153846154,"N","","binom","grab helper","grab hinderer",24,NA,NA,NA,12,12,NA,NA,NA,NA,NA,0.161,NA,NA,NA,0
