UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XIntAct - 204,"Jacob, P., & Dupoux, E. (2008). Developmental psychology: A precursor of moral judgment in human infants? Current Biology, 18(5), R216–R218. http://doi.org/10.1016/j.cub.2007.12.043",database_search,no,x,,,,,,,Developmental psychology: A precursor of moral judgment in human infants?,,"Jacob, P.; Dupoux, E.",Current Biology,,,,10.1016/j.cub.2007.12.043,,,,2008,
XIntAct - 205,"Jacob, P., & Jeannerod, M. (2005). The motor theory of social cognition: a critique. Trends in Cognitive Sciences, 9(1), 21–25. http://doi.org/10.1016/j.tics.2004.11.003 ",database_search,no,x,,,,,,,The motor theory of social cognition: a critique,,"Jacob, P.; Jeannerod, M.",Trends in Cognitive Sciences,,,,10.1016/j.tics.2004.11.003,,,,2005,
XIntAct - 206,"Jacob, P. (2008). “Mirror neurons” or “concept neurons”? Mind & Language, 23(2), 190–223. http://doi.org/10.1111/j.1468-0017.2007.00337.x ",database_search,no,x,,,,,,,Mirror neurons' or 'concept neurons'?,,"Jacob, Pierre",Mind & Language,,,,10.1111/j.1468-0017.2007.00337.x,,,,2008,
XIntAct - 207,"Jacob, P. (2009b). The tuning-fork model of human social cognition: A critique. Consciousness and Cognition, 18(1), 229–243. http://doi.org/10.1016/j.concog.2008.05.002 ",database_search,no,x,,,,,,,The tuning-fork model of human social cognition: A critique,,"Jacob, Pierre",Consciousness and Cognition,,,,10.1016/j.concog.2008.05.002,,,,2009,
XIntAct - 208,"Jacob, P. (2009a). A Philosopher’s Reflections on the Discovery of Mirror Neurons. Topics in Cognitive Science, 1(3), 570–595. http://doi.org/10.1111/j.1756-8765.2009.01040.x ",database_search,no,x,,,,,,,A Philosopher's Reflections on the Discovery of Mirror Neurons,,"Jacob, Pierre",Topics in Cognitive Science,,,,10.1111/j.1756-8765.2009.01040.x,,,,2009,
XIntAct - 209,"Jacob, P. (2012). Sharing and Ascribing Goals. Mind & Language, 27(2), 200–227. http://doi.org/10.1111/j.1468-0017.2012.01441.x ",database_search,yes,x,,,,,,,Sharing and Ascribing Goals,,"Jacob, Pierre",Mind & Language,,,,10.1111/j.1468-0017.2012.01441.x,,,,2012,
XIntAct - 210,"Jacquet, P. O., Chambon, V., Borghi, A. M., & Tessari, A. (2012). Object Affordances Tune Observers’ Prior Expectations about Tool-Use Behaviors. Plos One, 7(6), e39629. http://doi.org/10.1371/journal.pone.0039629",database_search,yes,x,,,,,,,Object Affordances Tune Observers' Prior Expectations about Tool-Use Behaviors,,"Jacquet, Pierre O.; Chambon, Valerian; Borghi, Anna M.; Tessari, Alessia",Plos One,,,,10.1371/journal.pone.0039629,,,,2012,
XIntAct - 211,"Jara-Ettinger, J., Gweon, H., Tenenbaum, J. B., & Schulz, L. E. (2015). Children’s understanding of the costs and rewards underlying rational action. Cognition, 140, 14–23. http://doi.org/10.1016/j.cognition.2015.03.006",database_search,yes,x,,,,,,,Children's understanding of the costs and rewards underlying rational action,,"Jara-Ettinger, Julian; Gweon, Hyowon; Tenenbaum, Joshua B.; Schulz, Laura E.",Cognition,,,,10.1016/j.cognition.2015.03.006,,,,2015,
XIntAct - 212,"Jastorff, J., Clavagnier, S., Gergely, G., & Orban, G. A. (2011). Neural Mechanisms of Understanding Rational Actions: Middle Temporal Gyrus Activation by Contextual Violation. Cerebral Cortex, 21(2), 318–329. http://doi.org/10.1093/cercor/bhq098",database_search,no,x,,,,,,,Neural Mechanisms of Understanding Rational Actions: Middle Temporal Gyrus Activation by Contextual Violation,,"Jastorff, Jan; Clavagnier, Simon; Gergely, Gyoergy; Orban, Guy A.",Cerebral Cortex,,,,10.1093/cercor/bhq098,,,,2011,
XIntAct - 213,"Johnson, M. H., & Mareschal, D. (2001). Cognitive and perceptual development during infancy. Current Opinion in Neurobiology, 11(2), 213–218. http://doi.org/10.1016/S0959-4388(00)00199-9",database_search,yes,x,,,,,,,Cognitive and perceptual development during infancy,,"Johnson, M. H.; Mareschal, D.",Current Opinion in Neurobiology,,,,10.1016/S0959-4388(00)00199-9,,,,2001,
XIntAct - 214,"Johnson, M. H. (2001). Functional brain development in humans. Nature Reviews Neuroscience, 2(7), 475–483. http://doi.org/10.1038/35081509 ",database_search,no,x,,,,,,,Functional brain development in humans,,"Johnson, M. H.",Nature Reviews Neuroscience,,,,10.1038/35081509,,,,2001,
XIntAct - 215,"Johnson, S. G. B., & Rips, L. J. (2015). Do the right thing: The assumption of optimality in lay decision theory and causal judgment. Cognitive Psychology, 77, 42–76. http://doi.org/10.1016/j.cogpsych.2015.01.003",database_search,yes,x,,,,,,,Do the right thing: The assumption of optimality in lay decision theory and causal judgment,,"Johnson, Samuel G. B.; Rips, Lance J.",Cognitive Psychology,,,,10.1016/j.cogpsych.2015.01.003,,,,2015,
XIntAct - 216,"Johnson, S. C. (2000). The recognition of mentalistic agents in infancy. Trends in Cognitive Sciences, 4(1), 22–28. http://doi.org/10.1016/S1364-6613(99)01414-X ",database_search,yes,x,,,,,,,The recognition of mentalistic agents in infancy,,"Johnson, S. C.",Trends in Cognitive Sciences,,,,10.1016/S1364-6613(99)01414-X,,,,2000,
XIntAct - 217,"Johnson, S., Slaughter, V., & Carey, S. (1998). Whose gaze will infants follow? The elicitation of gaze following in 12-month-olds. Developmental Science, 1(2), 233–238. http://doi.org/10.1111/1467-7687.00036 ",database_search,no,x,,,,,,,Whose gaze will infants follow? The elicitation of gaze following in 12-month-olds,,"Johnson, Susan; Slaughter, Virginia; Carey, Susan",Developmental Science,,,,10.1111/1467-7687.00036,,,,1998,
XIntAct - 218,"Johnson, S. C., Boz, M., Carter, E., Mandsanger, J., Teichner, A., & Zettler, P. (2008). Calculating the attentional orientation of an unfamiliar agent in infancy. Cognitive Development, 23(1), 24–37. http://doi.org/10.1016/j.cogdev.2007.09.002 ",database_search,yes,x,,,,,,,Calculating the attentional orientation of an unfamiliar agent in infancy,,"Johnson, Susan C.; Boz, Matthias; Carter, Erin; Mandsanger, John; Teichner, Alisha; Zettler, Patricia",Cognitive Development,,,,10.1016/j.cogdev.2007.09.002,,,,2008,
XIntAct - 219,"Johnson, S. C., & Chen, F. S. (2011). Socioemotional Information Processing in Human Infants: From Genes to Subjective Construals. Emotion Review, 3(2), 169–178. http://doi.org/10.1177/1754073910387945 ",database_search,no,x,,,,,,,Socioemotional Information Processing in Human Infants: From Genes to Subjective Construals,,"Johnson, Susan C.; Chen, Frances S.",Emotion Review,,,,10.1177/1754073910387945,,,,2011,
XIntAct - 220,"Johnson, S. C., Dweck, C. S., Chen, F. S., Stern, H. L., Ok, S.-J., & Barth, M. (2010). At the Intersection of Social and Cognitive Development: Internal Working Models of Attachment in Infancy. Cognitive Science, 34(5), 807–825. http://doi.org/10.1111/j.1551-6709.2010.01112.x ",database_search,no,x,,,,,,,At the Intersection of Social and Cognitive Development: Internal Working Models of Attachment in Infancy,,"Johnson, Susan C.; Dweck, Carol S.; Chen, Frances S.; Stern, Hilarie L.; Ok, Su-Jeong; Barth, Maria",Cognitive Science,,,,10.1111/j.1551-6709.2010.01112.x,,,,2010,
XIntAct - 221,"Johnson, S. C., Dweck, C. S., & Chen, F. S. (2007). Evidence for infants’ internal working models of attachment. Psychological Science, 18(6), 501–502. http://doi.org/10.1111/j.1467-9280.2007.01929.x ",database_search,no,x,,,,,,,Evidence for infants' internal working models of attachment,,"Johnson, Susan C.; Dweck, Carol S.; Chen, Frances S.",Psychological Science,,,,10.1111/j.1467-9280.2007.01929.x,,,,2007,
XIntAct - 222,"Johnson, S. C., Ok, S.-J., & Luo, Y. (2007). The attribution of attention: 9-month-olds’ interpretation of gaze as goal-directed action. Developmental Science, 10(5), 530–537. http://doi.org/10.1111/j.1467-7687.2007.00606.x ",database_search,no,x,,,,,,,The attribution of attention: 9-month-olds' interpretation of gaze as goal-directed action,,"Johnson, Susan C.; Ok, Su-Jeong; Luo, Yuyan",Developmental Science,,,,10.1111/j.1467-7687.2007.00606.x,,,,2007,
XIntAct - 223,"Johnson, S. C., Shimizu, Y. A., & Ok, S.-J. (2007). Actors and actions: The role of agent behavior in infants’ attribution of goals. Cognitive Development, 22(3), 310–322. http://doi.org/10.1016/j.cogdev.2007.01.002 ",database_search,yes,x,,,,,,,Actors and actions: The role of agent behavior in infants' attribution of goals,,"Johnson, Susan C.; Shimizu, Y. Alpha; Ok, Su-Jeong",Cognitive Development,,,,10.1016/j.cogdev.2007.01.002,,,,2007,
XIntAct - 224,"Joseph, R. M. (1998). Intention and knowledge in preschoolers’ conception of pretend. Child Development, 69(4), 966–980. http://doi.org/10.1111/j.1467-8624.1998.tb06154.x",database_search,no,x,,,,,,,Preschool children's understanding of the desire and knowledge constraints on intended action,,"Joseph, R. M.; Tager-Flusberg, H.",British Journal of Developmental Psychology,,,,10.1348/026151099165249,,,,1999,
XIntAct - 225,"Joseph, R. M., & Tager-Flusberg, H. (1999). Preschool children’s understanding of the desire and knowledge constraints on intended action. British Journal of Developmental Psychology, 17, 221–243. http://doi.org/10.1348/026151099165249",database_search,no,x,,,,,,,Intention and knowledge in preschoolers' conception of pretend,,"Joseph, R. M.",Child Development,,,,10.1111/j.1467-8624.1998.tb06154.x,,,,1998,
XIntAct - 226,"Jovanovic, B., Kiraly, I., Elsner, B., Gergely, G., Prinz, W., & Aschersleben, G. (2007). The role of effects for infants’ perception of action goals. Psychologia, 50(4), 273–290. http://doi.org/10.2117/psysoc.2007.273",database_search,yes,x,,,,,,,The role of effects for infants' perception of action goals,,"Jovanovic, Bianca; Kiraly, Ildiko; Elsner, Birgit; Gergely, Gyoergy; Prinz, Wolfgang; Aschersleben, Gisa",Psychologia,,,,10.2117/psysoc.2007.273,,,,2007,
XIntAct - 227,"Jovanovic, B., & Schwarzer, G. (2007). Infant perception of the relative relevance of different manual actions. European Journal of Developmental Psychology, 4(1), 111–125. http://doi.org/10.1080/17405620601033186",database_search,yes,x,,,,,,,Infant perception of the relative relevance of different manual actions,,"Jovanovic, Bianca; Schwarzer, Gudrun",European Journal of Developmental Psychology,,,,10.1080/17405620601033186,,,,2007,
XIntAct - 228,"Kamewari, K., Kato, M., Kanda, T., Ishiguro, H., & Hiraki, K. (2005). Six-and-a-half-month-old children positively attribute goals to human action and to humanoid-robot motion. Cognitive Development, 20(2), 303–320. http://doi.org/10.1016/j.cogdev.2005.04.004",database_search,no,x,,,,,,,Six-and-a-half-month-old children positively attribute goals to human action and to humanoid-robot motion,,"Kamewari, K.; Kato, M.; Kanda, T.; Ishiguro, H.; Hiraki, K.",Cognitive Development,,,,10.1016/j.cogdev.2005.04.004,,,,2005,
XIntAct - 229,"Kaminski, J., Call, J., & Tomasello, M. (2008). Chimpanzees know what others know, but not what they believe. Cognition, 109(2), 224–234. http://doi.org/10.1016/j.cognition.2008.08.010",database_search,no,x,,,,,,,"Chimpanzees know what others know, but not what they believe",,"Kaminski, Juliane; Call, Josep; Tomasello, Michael",Cognition,,,,10.1016/j.cognition.2008.08.010,,,,2008,
XIntAct - 230,"Kampis, D., Somogyi, E., Itakura, S., & Kiraly, I. (2013). Do infants bind mental states to agents? Cognition, 129(2), 232–240. http://doi.org/10.1016/j.cognition.2013.07.004",database_search,yes,x,,,,,,,Do infants bind mental states to agents?,,"Kampis, Dora; Somogyi, Eszter; Itakura, Shoji; Kiraly, Ildiko",Cognition,,,,10.1016/j.cognition.2013.07.004,,,,2013,
XIntAct - 231,"Kanakogi, Y., & Itakura, S. (2010). The link between perception and action in early infancy: From the viewpoint of the direct-matching hypothesis. Japanese Psychological Research, 52(2), 121–131. http://doi.org/10.1111/j.1468-5884.2010.00429.x",database_search,yes,x,,,,,,,The link between perception and action in early infancy: From the viewpoint of the direct-matching hypothesis,,"Kanakogi, Yasuhiro; Itakura, Shoji",Japanese Psychological Research,,,,10.1111/j.1468-5884.2010.00429.x,,,,2010,
XIntAct - 232,"Kanakogi, Y., Okumura, Y., Inoue, Y., Kitazaki, M., & Itakura, S. (2013). Rudimentary Sympathy in Preverbal Infants: Preference for Others in Distress. Plos One, 8(6), e65292. http://doi.org/10.1371/journal.pone.0065292",database_search,no,x,,,,,,,Rudimentary Sympathy in Preverbal Infants: Preference for Others in Distress,,"Kanakogi, Yasuhiro; Okumura, Yuko; Inoue, Yasuyuki; Kitazaki, Michiteru; Itakura, Shoji",Plos One,,,,10.1371/journal.pone.0065292,,,,2013,
XIntAct - 233,"Kavanaugh, R. D., Eizenman, D. R., & Harris, P. L. (1997). Young children’s understanding of pretense expressions of independent agency. Developmental Psychology, 33(5), 764–770. http://doi.org/10.1037/0012-1649.33.5.764",database_search,no,x,,,,,,,Young children's understanding of pretense expressions of independent agency,,"Kavanaugh, R. D.; Eizenman, D. R.; Harris, P. L.",Developmental Psychology,,,,10.1037/0012-1649.33.5.764,,,,1997,
XIntAct - 234,"Keil, F. C., & Lockhart, K. L. (1999). Explanatory understanding in conceptual development. (E. K. Scholnick, K. Nelson, S. A. Gelman, & P. H. Miller, Eds.). ",database_search,yes,x,,,,,,,Explanatory understanding in conceptual development,,"Keil, F. C.; Lockhart, K. L.",,,,,,,,,1999,
XIntAct - 235,"Keil, F. C., Smith, W. C., Simons, D. J., & Levin, D. T. (1998). Two dogmas of conceptual empiricism: implications for hybrid models of the structure of knowledge. Cognition, 65(2-3), 103–135. http://doi.org/10.1016/S0010-0277(97)00041-3 ",database_search,no,x,,,,,,,Two dogmas of conceptual empiricism: implications for hybrid models of the structure of knowledge,,"Keil, F. C.; Smith, W. C.; Simons, D. J.; Levin, D. T.",Cognition,,,,10.1016/S0010-0277(97)00041-3,,,,1998,
XIntAct - 236,"Keil, F. C. (2006). Explanation and understanding. Annual Review of Psychology, 57, 227–254. http://doi.org/10.1146/annurev.psych.57.102904.190100",database_search,yes,x,,,,,,,Explanation and understanding,,"Keil, F. C.",Annual Review of Psychology,,,,10.1146/annurev.psych.57.102904.190100,,,,2006,
XIntAct - 237,"Kelemen, D., Callanan, M. A., Casler, K., & Perez-Granados, D. R. (2005). Why things happen: Teleological explanation in parent-child conversations. Developmental Psychology, 41(1), 251–264. http://doi.org/10.1037/0012-1649.41.1.251",database_search,no,x,,,,,,,Why things happen: Teleological explanation in parent-child conversations,,"Kelemen, D.; Callanan, M. A.; Casler, K.; Perez-Granados, D. R.",Developmental Psychology,,,,10.1037/0012-1649.41.1.251,,,,2005,
XIntAct - 238,"Kelemen, D. (1999b). The scope of teleological thinking in preschool children. Cognition, 70(3), 241–272. http://doi.org/10.1016/S0010-0277(99)00010-4",database_search,no,x,,,,,,,The scope of teleological thinking in preschool children,,"Kelemen, D.",Cognition,,,,10.1016/S0010-0277(99)00010-4,,,,1999,
XIntAct - 239,"Kelemen, D. (1999c). Why are rocks pointy? Children’s preference for teleological explanations of the natural world. Developmental Psychology, 35(6), 1440–1452. http://doi.org/10.1037/0012-1649.35.6.1440",database_search,no,x,,,,,,,Why are rocks pointy? Children's preference for teleological explanations of the natural world,,"Kelemen, D.",Developmental Psychology,,,,10.1037/0012-1649.35.6.1440,,,,1999,
XIntAct - 240,"Kelemen, D. (1999a). Function, goals and intention: children’s teleological reasoning about objects. Trends in Cognitive Sciences, 3(12), 461–468. http://doi.org/10.1016/S1364-6613(99)01402-3 ",database_search,yes,x,,,,,,,"Function, goals and intention: children's teleological reasoning about objects",,"Kelemen, D.",Trends in Cognitive Sciences,,,,10.1016/S1364-6613(99)01402-3,,,,1999,
XIntAct - 241,"Kelemen, D. (2003). British and American children’s preferences for teleo-functional explanations of the natural world. Cognition, 88(2), 201–221. http://doi.org/10.1016/S0010-0277(03)00024-6 ",database_search,no,x,,,,,,,British and American children's preferences for teleo-functional explanations of the natural world,,"Kelemen, D.",Cognition,,,,10.1016/S0010-0277(03)00024-6,,,,2003,
